"統計年月","區域別","村里","戶數","總人口數","總人口數男","總人口數女","M20_34","F20_34","M35_49","F35_49","M50_64","F50_64","M65_79","F65_79","M80up","F80up","投票人口男","投票人口女"
"10309","臺北市大安區","芳和里","2350","6057","2913","3144",583,564,767,684,736,647,443,305,158,177,2687,2377
"10309","臺北市大安區","華聲里","1729","4547","2127","2420",421,370,549,428,573,497,312,244,142,102,1997,1641
"10309","臺北市大安區","虎嘯里","1682","3816","1701","2115",338,348,522,366,522,413,307,175,114,110,1803,1412
"10309","臺北市大安區","誠安里","1849","4351","2003","2348",402,380,569,436,566,484,349,253,148,113,2034,1666
"10309","臺北市大安區","車層里","2499","6720","3091","3629",579,476,867,664,813,660,561,450,191,151,3011,2401
"10309","臺北市大安區","通化里","2601","6444","3088","3356",646,637,809,763,783,687,450,312,147,112,2835,2511
"10309","臺北市大安區","通安里","2387","5919","2789","3130",547,548,803,681,750,588,392,302,151,121,2643,2240
"10309","臺北市大安區","錦安里","2324","6492","3027","3465",498,441,940,669,687,592,390,305,124,118,2639,2125
"10309","臺北市大安區","錦泰里","1394","3885","1860","2025",284,270,525,416,412,374,231,193,98,81,1550,1334
"10309","臺北市大安區","錦華里","2140","6032","2834","3198",476,451,847,673,648,542,325,264,110,85,2406,2015
"10309","臺北市大安區","黎元里","2049","5774","2798","2976",646,613,712,722,695,604,345,231,125,112,2523,2282
"10309","臺北市大安區","黎和里","2075","5028","2409","2619",496,499,705,630,647,532,335,219,78,110,2261,1990
"10309","臺北市大安區","黎孝里","3009","7862","3778","4084",859,857,903,825,1096,895,511,414,184,137,3553,3128
"10309","臺北市大安區","龍圖里","2817","7117","3336","3781",609,605,922,711,894,775,544,389,181,155,3150,2635
"10309","臺北市大安區","龍坡里","2297","6211","2893","3318",481,436,831,576,725,608,438,372,162,141,2637,2133
"10309","臺北市大安區","龍安里","3555","8237","4115","4122",530,464,1093,967,943,948,485,481,213,260,3264,3120
"10309","臺北市大安區","龍泉里","2015","5155","2385","2770",470,410,697,558,586,488,313,247,128,67,2194,1770
"10309","臺北市大安區","龍淵里","3496","10339","4909","5430",796,684,1517,1151,998,893,609,441,211,173,4131,3342
"10309","臺北市大安區","龍生里","2603","7256","3382","3874",572,536,1032,760,833,658,424,306,162,131,3023,2391
"10309","臺北市大安區","龍門里","1619","4667","2183","2484",360,331,609,437,505,479,332,258,118,93,1924,1598
"10309","臺北市大安區","龍陣里","1483","3707","1781","1926",332,326,427,353,492,419,285,233,112,84,1648,1415
"10309","臺北市大安區","龍雲里","1915","5143","2378","2765",448,410,688,492,642,532,385,314,143,118,2306,1866
"10309","臺北市中山區","下埤里","2966","7845","3661","4184",876,874,1001,837,1090,846,480,389,148,94,3595,3040
"10309","臺北市中山區","中原里","2170","5123","2408","2715",518,513,645,532,686,559,356,281,124,87,2329,1972
"10309","臺北市中山區","中吉里","2309","5828","2803","3025",528,539,736,622,720,591,374,309,147,105,2505,2166
"10309","臺北市中山區","中央里","1542","3848","1793","2055",339,331,528,416,433,393,262,161,106,87,1668,1388
"10309","臺北市中山區","中山里","3485","6390","2757","3633",737,629,971,731,1020,627,377,297,144,69,3249,2353
"10309","臺北市中山區","中庄里","2269","5264","2519","2745",472,535,682,619,680,555,397,299,155,82,2386,2090
"10309","臺北市中山區","劍潭里","1440","3895","1932","1963",343,349,450,444,495,449,269,164,117,172,1674,1578
"10309","臺北市中山區","力行里","2627","6058","2830","3228",612,567,686,589,850,712,439,353,185,130,2772,2351
"10309","臺北市中山區","北安里","1046","2880","1394","1486",293,270,343,306,379,327,175,113,48,63,1238,1079
"10309","臺北市中山區","圓山里","1933","4460","2052","2408",462,441,593,480,631,462,261,204,98,65,2045,1652
"10309","臺北市中山區","埤頭里","1583","3564","1708","1856",327,338,454,438,434,369,276,212,99,81,1590,1438
"10309","臺北市中山區","大佳里","431","1128","629","499",93,130,119,152,111,145,58,78,31,19,412,524
"10309","臺北市中山區","大直里","3725","10294","4931","5363",939,982,1302,1012,1227,991,636,471,186,173,4290,3629
"10309","臺北市中山區","康樂里","1478","2654","1128","1526",250,226,412,277,488,288,163,118,55,49,1368,958
"10309","臺北市中山區","復華里","2122","4827","2205","2622",458,393,656,469,655,529,310,208,144,110,2223,1709
"10309","臺北市中山區","恆安里","2473","4835","2083","2752",573,457,750,566,687,425,297,201,100,64,2407,1713
"10309","臺北市中山區","成功里","2922","7055","3243","3812",610,614,1146,754,787,611,317,231,101,82,2961,2292
"10309","臺北市中山區","新喜里","2148","5544","2628","2916",605,576,733,664,719,564,323,230,105,45,2485,2079
